Date,Open,High,Low,Close,Adj Close,Volume
2023-06-15,864.000000,872.400024,856.000000,865.000000,865.000000,3106263
2023-06-16,868.000000,870.450012,852.049988,862.750000,862.750000,1754715
2023-06-19,866.450012,870.000000,854.849976,857.000000,857.000000,1308412
2023-06-20,857.000000,867.000000,847.299988,858.900024,858.900024,1178858
2023-06-21,859.000000,877.200012,853.049988,860.150024,860.150024,1439299
2023-06-22,862.000000,862.000000,840.599976,841.900024,841.900024,988651
2023-06-23,842.000000,846.200012,831.650024,840.849976,840.849976,806171
2023-06-26,854.000000,866.000000,847.849976,862.549988,862.549988,3022935
2023-06-27,863.950012,868.099976,852.599976,854.200012,854.200012,1131450
2023-06-28,854.200012,854.200012,854.200012,854.200012,854.200012,0
2023-06-30,850.049988,863.549988,850.049988,860.900024,860.900024,1394632
2023-07-03,866.950012,866.950012,856.450012,858.849976,858.849976,1226135
2023-07-04,858.650024,861.700012,852.200012,855.549988,855.549988,759030
2023-07-05,859.000000,861.250000,841.150024,845.900024,845.900024,2537154
2023-07-06,845.900024,847.549988,841.400024,845.049988,845.049988,2363769
2023-07-07,845.049988,852.500000,831.799988,833.250000,833.250000,1811594
2023-07-10,841.500000,841.500000,822.000000,825.650024,825.650024,1177214
2023-07-11,826.000000,843.000000,825.750000,840.299988,840.299988,2167322
2023-07-12,844.950012,847.799988,838.799988,843.250000,843.250000,1435731
2023-07-13,847.000000,849.000000,835.200012,837.349976,837.349976,985928
2023-07-14,838.950012,852.750000,833.599976,851.500000,851.500000,1705168
2023-07-17,855.099976,860.700012,849.349976,852.599976,852.599976,1200820
2023-07-18,854.200012,863.000000,848.450012,858.700012,858.700012,1412514
2023-07-19,864.950012,864.950012,854.400024,860.450012,860.450012,952601
2023-07-20,860.000000,875.000000,854.549988,873.099976,873.099976,1381298
2023-07-21,873.700012,876.400024,849.599976,852.349976,852.349976,1230534
2023-07-24,854.000000,867.000000,848.900024,863.099976,863.099976,1149904
2023-07-25,863.099976,869.500000,856.000000,868.549988,868.549988,873678
2023-07-26,873.950012,883.950012,869.549988,873.900024,873.900024,1940116
2023-07-27,875.950012,880.000000,847.700012,850.049988,850.049988,3203072
2023-07-28,854.250000,860.400024,842.000000,859.349976,859.349976,2365708
2023-07-31,859.349976,860.849976,852.500000,859.299988,859.299988,1454789
2023-08-01,861.900024,863.299988,853.099976,856.750000,856.750000,987812
2023-08-02,855.000000,855.000000,838.200012,843.049988,843.049988,1604731
2023-08-03,840.000000,841.650024,832.549988,835.400024,835.400024,1375222
2023-08-04,837.049988,841.599976,832.299988,834.799988,834.799988,887582
2023-08-07,836.950012,840.650024,829.500000,837.799988,837.799988,1106208
2023-08-08,839.000000,853.099976,833.750000,847.450012,847.450012,1252297
2023-08-09,851.000000,862.450012,847.650024,860.200012,860.200012,1704615
2023-08-10,861.150024,863.200012,848.000000,850.549988,850.549988,941390
2023-08-11,849.700012,853.849976,835.000000,836.900024,836.900024,909080
2023-08-14,838.849976,845.900024,829.650024,844.700012,844.700012,754694
2023-08-16,840.900024,843.450012,836.799988,840.700012,840.700012,360863
2023-08-17,835.000000,845.950012,835.000000,844.250000,844.250000,1105325
2023-08-18,845.000000,848.950012,835.500000,842.549988,842.549988,1145798
2023-08-21,846.000000,849.400024,840.799988,848.500000,848.500000,680778
2023-08-22,847.000000,851.549988,844.000000,848.799988,848.799988,782931
2023-08-23,848.000000,848.000000,840.349976,844.549988,844.549988,516482
2023-08-24,845.000000,854.799988,842.099976,844.200012,844.200012,1482572
2023-08-25,840.000000,846.150024,830.150024,832.549988,832.549988,1149261
2023-08-28,832.500000,842.950012,828.250000,841.799988,841.799988,649996
2023-08-29,841.000000,843.950012,836.000000,838.250000,838.250000,606053
2023-08-30,841.000000,849.299988,838.700012,848.349976,848.349976,604884
2023-08-31,848.349976,851.450012,829.049988,834.349976,834.349976,2025392
2023-09-01,833.000000,847.400024,833.000000,844.150024,844.150024,661741
2023-09-04,844.000000,849.000000,837.000000,846.049988,846.049988,705024
2023-09-05,847.000000,852.400024,843.049988,846.299988,846.299988,745626
2023-09-06,845.799988,883.000000,845.500000,878.900024,878.900024,3618782
2023-09-07,865.700012,866.950012,854.000000,858.700012,858.700012,3458930
2023-09-08,864.000000,864.849976,851.750000,853.099976,853.099976,901217
2023-09-11,855.500000,864.950012,854.750000,862.599976,862.599976,1039583
2023-09-12,867.000000,874.000000,856.000000,864.750000,864.750000,1795152
2023-09-13,862.000000,891.250000,860.150024,889.299988,889.299988,2812359
2023-09-14,895.000000,897.700012,881.000000,884.549988,884.549988,2205160
2023-09-15,887.549988,889.750000,873.500000,875.900024,875.900024,1104866
2023-09-18,883.000000,885.950012,875.900024,880.950012,880.950012,1084407
2023-09-20,880.799988,880.900024,865.000000,869.700012,869.700012,924868
2023-09-21,869.000000,874.000000,861.200012,871.000000,871.000000,1165593
